125.5873 	EXP 	window1: recordFrameIntervals = False
127.0883 	DATA 	Keypress: 4
127.0903 	EXP 	New trial (rep=0, index=32): {'Stimulus': u'Stimuli/MGSUR1.png', 'Neutral': u'Stimuli/MGNEU.png'}
127.2151 	EXP 	window1: recordFrameIntervals = False
127.2376 	EXP 	image: autoDraw = False
127.2376 	EXP 	image_2: autoDraw = False
127.2376 	EXP 	text: autoDraw = False
127.2376 	EXP 	text_3: autoDraw = False
127.2376 	EXP 	image: image = u'Stimuli/MGNEU.png'
127.2376 	EXP 	image_2: image = u'Stimuli/MGSUR1.png'
127.2376 	EXP 	image: autoDraw = True
127.2376 	EXP 	image_2: autoDraw = True
127.2376 	EXP 	text: autoDraw = True
127.2376 	EXP 	text_3: autoDraw = True
127.2378 	EXP 	window1: recordFrameIntervals = False
129.4383 	DATA 	Keypress: 6
129.4398 	EXP 	New trial (rep=0, index=33): {'Stimulus': u'Stimuli/EBDIS2.png', 'Neutral': u'Stimuli/EBNEU.png'}
129.5795 	EXP 	window1: recordFrameIntervals = False
129.6044 	EXP 	image: autoDraw = False
129.6044 	EXP 	image_2: autoDraw = False
129.6044 	EXP 	text: autoDraw = False
129.6044 	EXP 	text_3: autoDraw = False
129.6044 	EXP 	image: image = u'Stimuli/EBNEU.png'
129.6044 	EXP 	image_2: image = u'Stimuli/EBDIS2.png'
129.6044 	EXP 	image: autoDraw = True
129.6044 	EXP 	image_2: autoDraw = True
129.6044 	EXP 	text: autoDraw = True
129.6044 	EXP 	text_3: autoDraw = True
129.6046 	EXP 	window1: recordFrameIntervals = False
133.2047 	DATA 	Keypress: 2
133.2054 	EXP 	New trial (rep=0, index=34): {'Stimulus': u'Stimuli/LDSUR2.png', 'Neutral': u'Stimuli/LDNEU.png'}
133.4583 	EXP 	window1: recordFrameIntervals = False
133.4711 	EXP 	image: autoDraw = False
133.4711 	EXP 	image_2: autoDraw = False
133.4711 	EXP 	text: autoDraw = False
133.4711 	EXP 	text_3: autoDraw = False
133.4711 	EXP 	image: image = u'Stimuli/LDNEU.png'
133.4711 	EXP 	image_2: image = u'Stimuli/LDSUR2.png'
133.4711 	EXP 	image: autoDraw = True
133.4711 	EXP 	image_2: autoDraw = True
133.4711 	EXP 	text: autoDraw = True
133.4711 	EXP 	text_3: autoDraw = True
133.4712 	EXP 	window1: recordFrameIntervals = False
135.7057 	DATA 	Keypress: 6
135.7088 	EXP 	New trial (rep=0, index=35): {'Stimulus': u'Stimuli/LDFEA3.png', 'Neutral': u'Stimuli/LDNEU.png'}
135.8559 	EXP 	window1: recordFrameIntervals = False
135.8709 	EXP 	image: autoDraw = False
135.8709 	EXP 	image_2: autoDraw = False
135.8709 	EXP 	text: autoDraw = False
135.8709 	EXP 	text_3: autoDraw = False
135.8709 	EXP 	image: image = u'Stimuli/LDNEU.png'
135.8709 	EXP 	image_2: image = u'Stimuli/LDFEA3.png'
135.8709 	EXP 	image: autoDraw = True
135.8709 	EXP 	image_2: autoDraw = True
135.8709 	EXP 	text: autoDraw = True
135.8709 	EXP 	text_3: autoDraw = True
135.8711 	EXP 	window1: recordFrameIntervals = False
137.8052 	DATA 	Keypress: 3
137.8214 	EXP 	image: autoDraw = False
137.8214 	EXP 	image_2: autoDraw = False
137.8214 	EXP 	text: autoDraw = False
137.8214 	EXP 	text_3: autoDraw = False
137.8214 	EXP 	text_4: autoDraw = True
139.2056 	DATA 	Keypress: space
140.4888 	DATA 	Mouse: Left button down, pos=(943,621)
140.5892 	DATA 	Mouse:  Left button up, pos=(943,621)
142.8879 	EXP 	window1: mouseVisible = True
